EVENT,BOUT,RED FIGHTER,BLUE FIGHTER,RED_FIGHTER_URL,BLUE_FIGHTER_URL,URL,EVENT_URL
UFC Fight Night: Evloev vs. Murphy,Nathaniel Wood vs. Losene Keita,Nathaniel Wood,Losene Keita,http://ufcstats.com/fighter-details/329e403448756217,http://ufcstats.com/fighter-details/5b43d68174b6e2ab,http://ufcstats.com/fight-details/3b9f50f07d9a1601,http://ufcstats.com/event-details/69108cb8b32efe04
UFC Fight Night: Evloev vs. Murphy,Mario Pinto vs. Felipe Franco,Mario Pinto,Felipe Franco,http://ufcstats.com/fighter-details/39d309957c5c210d,http://ufcstats.com/fighter-details/e564146b9cf6dbef,http://ufcstats.com/fight-details/90187edeeda7e6d6,http://ufcstats.com/event-details/69108cb8b32efe04
UFC Fight Night: Evloev vs. Murphy,Mantas Kondratavicius vs. Antonio Trocoli,Mantas Kondratavicius,Antonio Trocoli,http://ufcstats.com/fighter-details/3cc506f115cbb9d5,http://ufcstats.com/fighter-details/6d48a2df51749d91,http://ufcstats.com/fight-details/8817bd21b6d0a989,http://ufcstats.com/event-details/69108cb8b32efe04
UFC Fight Night: Evloev vs. Murphy,Louie Sutherland vs. Brando Pericic,Louie Sutherland,Brando Pericic,http://ufcstats.com/fighter-details/cdb7b38b1b357f26,http://ufcstats.com/fighter-details/d0fd0d9ee560dae7,http://ufcstats.com/fight-details/bfd17ed83ec5b598,http://ufcstats.com/event-details/69108cb8b32efe04
UFC Fight Night: Evloev vs. Murphy,Shem Rock vs. Abdul-Kareem Al-Selwady,Shem Rock,Abdul-Kareem Al-Selwady,http://ufcstats.com/fighter-details/52b6bf4528130e86,http://ufcstats.com/fighter-details/597499ac7a5aac62,http://ufcstats.com/fight-details/bbe0f3653de9f6a8,http://ufcstats.com/event-details/69108cb8b32efe04
UFC Fight Night: Evloev vs. Murphy,Shanelle Dyer vs. Ravena Oliveira,Shanelle Dyer,Ravena Oliveira,http://ufcstats.com/fighter-details/cfbb3edab781dfd2,http://ufcstats.com/fighter-details/4948e412fa6ab67d,http://ufcstats.com/fight-details/216bc9b661485017,http://ufcstats.com/event-details/69108cb8b32efe04
UFC Fight Night: Emmett vs. Vallejos,Josh Emmett vs. Kevin Vallejos,Josh Emmett,Kevin Vallejos,http://ufcstats.com/fighter-details/fba03cd6cc28dc41,http://ufcstats.com/fighter-details/239d8e5359022f3b,http://ufcstats.com/fight-details/f594fc5c2bc6237e,http://ufcstats.com/event-details/babc6b5745335f18
UFC Fight Night: Emmett vs. Vallejos,Amanda Lemos vs. Gillian Robertson,Amanda Lemos,Gillian Robertson,http://ufcstats.com/fighter-details/3df5493bb279226f,http://ufcstats.com/fighter-details/38c7f72747f4f712,http://ufcstats.com/fight-details/3b7b771b9578383d,http://ufcstats.com/event-details/babc6b5745335f18
UFC Fight Night: Emmett vs. Vallejos,Andre Fili vs. Jose Delgado,Andre Fili,Jose Delgado,http://ufcstats.com/fighter-details/8fd808923cffff82,http://ufcstats.com/fighter-details/7d6ceff6747f2de2,http://ufcstats.com/fight-details/8bee5192baec71d8,http://ufcstats.com/event-details/babc6b5745335f18
UFC Fight Night: Emmett vs. Vallejos,Marwan Rahiki vs. Harry Hardwick,Marwan Rahiki,Harry Hardwick,http://ufcstats.com/fighter-details/6eedb757f13b9978,http://ufcstats.com/fighter-details/2dbc60c52de126d8,http://ufcstats.com/fight-details/e0acd0cf4930671b,http://ufcstats.com/event-details/babc6b5745335f18
UFC Fight Night: Emmett vs. Vallejos,Ion Cutelaba vs. Oumar Sy,Ion Cutelaba,Oumar Sy,http://ufcstats.com/fighter-details/cd13728ae1151f46,http://ufcstats.com/fighter-details/46e2011d92463b7e,http://ufcstats.com/fight-details/db7694f4513120d5,http://ufcstats.com/event-details/babc6b5745335f18
UFC Fight Night: Emmett vs. Vallejos,Charles Johnson vs. Bruno Silva,Charles Johnson,Bruno Silva,http://ufcstats.com/fighter-details/814e5233e2acf2ee,http://ufcstats.com/fighter-details/294aa73dbf37d281,http://ufcstats.com/fight-details/fc9168fd102e2e66,http://ufcstats.com/event-details/babc6b5745335f18
UFC Fight Night: Emmett vs. Vallejos,Chris Curtis vs. Myktybek Orolbai,Chris Curtis,Myktybek Orolbai,http://ufcstats.com/fighter-details/5442f1bc4b47eaf3,http://ufcstats.com/fighter-details/bf2c8e01b07d3eb1,http://ufcstats.com/fight-details/f26c0bdf7689aea2,http://ufcstats.com/event-details/babc6b5745335f18
UFC Fight Night: Emmett vs. Vallejos,Vitor Petrino vs. Steven Asplund,Vitor Petrino,Steven Asplund,http://ufcstats.com/fighter-details/71171fc96445bf65,http://ufcstats.com/fighter-details/e56cee1ad697db04,http://ufcstats.com/fight-details/2c330a6f7f1e55f0,http://ufcstats.com/event-details/babc6b5745335f18
UFC Fight Night: Emmett vs. Vallejos,Elijah Smith vs. SuYoung You,Elijah Smith,SuYoung You,http://ufcstats.com/fighter-details/7478b7f959ba61f5,http://ufcstats.com/fighter-details/a474aade8eb3a8f0,http://ufcstats.com/fight-details/f44b4e998b6829f6,http://ufcstats.com/event-details/babc6b5745335f18
UFC Fight Night: Emmett vs. Vallejos,Bolaji Oki vs. Manoel Sousa,Bolaji Oki,Manoel Sousa,http://ufcstats.com/fighter-details/4bdedbdeedff7d1d,http://ufcstats.com/fighter-details/5870c541798124ae,http://ufcstats.com/fight-details/c769dd861357af9f,http://ufcstats.com/event-details/babc6b5745335f18
UFC Fight Night: Emmett vs. Vallejos,Brad Tavares vs. Eryk Anders,Brad Tavares,Eryk Anders,http://ufcstats.com/fighter-details/0c6d9ea8306c029e,http://ufcstats.com/fighter-details/cad24459b28592ca,http://ufcstats.com/fight-details/cff81d681a01ae18,http://ufcstats.com/event-details/babc6b5745335f18
UFC Fight Night: Emmett vs. Vallejos,Bia Mesquita vs. Montse Rendon,Bia Mesquita,Montse Rendon,http://ufcstats.com/fighter-details/eff9074bc066f0f2,http://ufcstats.com/fighter-details/60193e707634e560,http://ufcstats.com/fight-details/8cab057e6549afd0,http://ufcstats.com/event-details/babc6b5745335f18
UFC Fight Night: Emmett vs. Vallejos,Luan Lacerda vs. Hecher Sosa,Luan Lacerda,Hecher Sosa,http://ufcstats.com/fighter-details/6fc506e1099afe20,http://ufcstats.com/fighter-details/ec3bd30378d63dd1,http://ufcstats.com/fight-details/32d371462c539bee,http://ufcstats.com/event-details/babc6b5745335f18
UFC Fight Night: Emmett vs. Vallejos,Piera Rodriguez vs. Sam Hughes,Piera Rodriguez,Sam Hughes,http://ufcstats.com/fighter-details/e375cb5caf4717b6,http://ufcstats.com/fighter-details/e94085e821bd81de,http://ufcstats.com/fight-details/244285b7fd0ddece,http://ufcstats.com/event-details/babc6b5745335f18
UFC 326: Holloway vs. Oliveira 2,Max Holloway vs. Charles Oliveira,Max Holloway,Charles Oliveira,http://ufcstats.com/fighter-details/150ff4cc642270b9,http://ufcstats.com/fighter-details/07225ba28ae309b6,http://ufcstats.com/fight-details/f030febede41c661,http://ufcstats.com/event-details/15ec018d144710db
UFC 326: Holloway vs. Oliveira 2,Caio Borralho vs. Reinier de Ridder,Caio Borralho,Reinier de Ridder,http://ufcstats.com/fighter-details/4126a78111c0855a,http://ufcstats.com/fighter-details/d549cefc7c54ab78,http://ufcstats.com/fight-details/d564db29997e1371,http://ufcstats.com/event-details/15ec018d144710db
UFC 326: Holloway vs. Oliveira 2,Rob Font vs. Raul Rosas Jr.,Rob Font,Raul Rosas Jr.,http://ufcstats.com/fighter-details/05339613bf8e9808,http://ufcstats.com/fighter-details/fe2babf95de24fb1,http://ufcstats.com/fight-details/bed89a91da9d04c1,http://ufcstats.com/event-details/15ec018d144710db
UFC 326: Holloway vs. Oliveira 2,Drew Dober vs. Michael Johnson,Drew Dober,Michael Johnson,http://ufcstats.com/fighter-details/519e4fe37ce9ff75,http://ufcstats.com/fighter-details/511e82663651438d,http://ufcstats.com/fight-details/f02c0adc4ae629c6,http://ufcstats.com/event-details/15ec018d144710db
UFC 326: Holloway vs. Oliveira 2,Gregory Rodrigues vs. Brunno Ferreira,Gregory Rodrigues,Brunno Ferreira,http://ufcstats.com/fighter-details/d1c65d2cf2925ddd,http://ufcstats.com/fighter-details/1e719d4b676dc19a,http://ufcstats.com/fight-details/6a4738656c493ee9,http://ufcstats.com/event-details/15ec018d144710db
UFC 326: Holloway vs. Oliveira 2,Cody Garbrandt vs. Xiao Long,Cody Garbrandt,Xiao Long,http://ufcstats.com/fighter-details/d8c7c61b176e3994,http://ufcstats.com/fighter-details/86bace9e4ad85542,http://ufcstats.com/fight-details/ecd16d14a138d7fb,http://ufcstats.com/event-details/15ec018d144710db
UFC 326: Holloway vs. Oliveira 2,Donte Johnson vs. Cody Brundage,Donte Johnson,Cody Brundage,http://ufcstats.com/fighter-details/ad5cb64af10fc946,http://ufcstats.com/fighter-details/f14f644d41ade29f,http://ufcstats.com/fight-details/9c8d5dbd8905a715,http://ufcstats.com/event-details/15ec018d144710db
UFC 326: Holloway vs. Oliveira 2,Ricky Turcios vs. Alberto Montes,Ricky Turcios,Alberto Montes,http://ufcstats.com/fighter-details/cd3d7e37ff2d679c,http://ufcstats.com/fighter-details/a112097ad877a48f,http://ufcstats.com/fight-details/6feb49a6b7e8433c,http://ufcstats.com/event-details/15ec018d144710db
UFC 326: Holloway vs. Oliveira 2,Cody Durden vs. Nyamjargal Tumendemberel,Cody Durden,Nyamjargal Tumendemberel,http://ufcstats.com/fighter-details/7f6ed67d3ed3c036,http://ufcstats.com/fighter-details/17cb6d8e8187f304,http://ufcstats.com/fight-details/f661ef429055f8c1,http://ufcstats.com/event-details/15ec018d144710db
UFC 326: Holloway vs. Oliveira 2,Sumudaerji vs. Jesus Aguilar,Sumudaerji,Jesus Aguilar,http://ufcstats.com/fighter-details/3cf18e01cb6cbde3,http://ufcstats.com/fighter-details/c051c2e12d692b8a,http://ufcstats.com/fight-details/a22fd3735819d858,http://ufcstats.com/event-details/15ec018d144710db
UFC 326: Holloway vs. Oliveira 2,Rafael Tobias vs. Diyar Nurgozhay,Rafael Tobias,Diyar Nurgozhay,http://ufcstats.com/fighter-details/d6a8edb7410223a0,http://ufcstats.com/fighter-details/709fadb644ee3f51,http://ufcstats.com/fight-details/cc03e698c4b7da52,http://ufcstats.com/event-details/15ec018d144710db
UFC 326: Holloway vs. Oliveira 2,Luke Fernandez vs. Rodolfo Bellato,Luke Fernandez,Rodolfo Bellato,http://ufcstats.com/fighter-details/d62e280d0f7b6d6f,http://ufcstats.com/fighter-details/69898645d600abdb,http://ufcstats.com/fight-details/a5abdc461cb1538e,http://ufcstats.com/event-details/15ec018d144710db
UFC Fight Night: Moreno vs. Kavanagh,Brandon Moreno vs. Lone'er Kavanagh,Brandon Moreno,Lone'er Kavanagh,http://ufcstats.com/fighter-details/792be9a24df82ed6,http://ufcstats.com/fighter-details/bb2c3c3a466224af,http://ufcstats.com/fight-details/1330b5c21269fe92,http://ufcstats.com/event-details/0cfbbfa0ba6d9855
UFC Fight Night: Moreno vs. Kavanagh,Marlon Vera vs. David Martinez,Marlon Vera,David Martinez,http://ufcstats.com/fighter-details/7c7332319c14094c,http://ufcstats.com/fighter-details/9a97acbfd5a08bfa,http://ufcstats.com/fight-details/36d12b31957e94db,http://ufcstats.com/event-details/0cfbbfa0ba6d9855
UFC Fight Night: Moreno vs. Kavanagh,Daniel Zellhuber vs. King Green,Daniel Zellhuber,King Green,http://ufcstats.com/fighter-details/4148802ae4a50768,http://ufcstats.com/fighter-details/887961364be5ceb3,http://ufcstats.com/fight-details/81f3d28d30d17378,http://ufcstats.com/event-details/0cfbbfa0ba6d9855
UFC Fight Night: Moreno vs. Kavanagh,Edgar Chairez vs. Felipe Bunes,Edgar Chairez,Felipe Bunes,http://ufcstats.com/fighter-details/5ef94841c4bc3f86,http://ufcstats.com/fighter-details/53c10176e3bc7416,http://ufcstats.com/fight-details/7df505d8260ba680,http://ufcstats.com/event-details/0cfbbfa0ba6d9855
UFC Fight Night: Moreno vs. Kavanagh,Imanol Rodriguez vs. Kevin Borjas,Imanol Rodriguez,Kevin Borjas,http://ufcstats.com/fighter-details/6e8349a0a0476d60,http://ufcstats.com/fighter-details/34b96d52db1d26e6,http://ufcstats.com/fight-details/15068d7b095ca9bd,http://ufcstats.com/event-details/0cfbbfa0ba6d9855
UFC Fight Night: Moreno vs. Kavanagh,Santiago Luna vs. Angel Pacheco,Santiago Luna,Angel Pacheco,http://ufcstats.com/fighter-details/faf317c665546a36,http://ufcstats.com/fighter-details/07797f10b9569cfc,http://ufcstats.com/fight-details/3b76a00f5d0400eb,http://ufcstats.com/event-details/0cfbbfa0ba6d9855
UFC Fight Night: Moreno vs. Kavanagh,Ryan Gandra vs. Jose Daniel Medina,Ryan Gandra,Jose Daniel Medina,http://ufcstats.com/fighter-details/e463ce0a2ca474f4,http://ufcstats.com/fighter-details/baa9be02c3e3e038,http://ufcstats.com/fight-details/45ec0c5f19c9adbe,http://ufcstats.com/event-details/0cfbbfa0ba6d9855
UFC Fight Night: Moreno vs. Kavanagh,Ailin Perez vs. Macy Chiasson,Ailin Perez,Macy Chiasson,http://ufcstats.com/fighter-details/06e4245d16fc5315,http://ufcstats.com/fighter-details/9cdd2da1a9104a0b,http://ufcstats.com/fight-details/c40b934d2666e351,http://ufcstats.com/event-details/0cfbbfa0ba6d9855
UFC Fight Night: Moreno vs. Kavanagh,Cristian Quinonez vs. Kris Moutinho,Cristian Quinonez,Kris Moutinho,http://ufcstats.com/fighter-details/7debc13b36343605,http://ufcstats.com/fighter-details/9c27f3217891f3f0,http://ufcstats.com/fight-details/25ab195cefbce1d0,http://ufcstats.com/event-details/0cfbbfa0ba6d9855
UFC Fight Night: Moreno vs. Kavanagh,Douglas Silva de Andrade vs. Javier Reyes,Douglas Silva de Andrade,Javier Reyes,http://ufcstats.com/fighter-details/3a314d9fa7c6825d,http://ufcstats.com/fighter-details/4a574b8512fc1b30,http://ufcstats.com/fight-details/6154ee95d3f4fc32,http://ufcstats.com/event-details/0cfbbfa0ba6d9855
UFC Fight Night: Moreno vs. Kavanagh,Regina Tarin vs. Ernesta Kareckaite,Regina Tarin,Ernesta Kareckaite,http://ufcstats.com/fighter-details/9f5609dba6584ab2,http://ufcstats.com/fighter-details/e4faa79383c9f214,http://ufcstats.com/fight-details/44d58943ac8e47e1,http://ufcstats.com/event-details/0cfbbfa0ba6d9855
UFC Fight Night: Moreno vs. Kavanagh,Erik Silva vs. Francis Marshall,Erik Silva,Francis Marshall,http://ufcstats.com/fighter-details/21b813b919776d90,http://ufcstats.com/fighter-details/5d495dec23d7c68e,http://ufcstats.com/fight-details/581292ffe5b09344,http://ufcstats.com/event-details/0cfbbfa0ba6d9855
UFC Fight Night: Moreno vs. Kavanagh,Damian Pinas vs. Wes Schultz,Damian Pinas,Wes Schultz,http://ufcstats.com/fighter-details/fdd22e895a70e4a8,http://ufcstats.com/fighter-details/b4443fae47e7eb9d,http://ufcstats.com/fight-details/c6a85b67fdd2ef3d,http://ufcstats.com/event-details/0cfbbfa0ba6d9855
UFC Fight Night: Strickland vs. Hernandez,Sean Strickland vs. Anthony Hernandez,Sean Strickland,Anthony Hernandez,http://ufcstats.com/fighter-details/0d8011111be000b2,http://ufcstats.com/fighter-details/093e1f5bb73850be,http://ufcstats.com/fight-details/8d740c844353ae0e,http://ufcstats.com/event-details/79ab17db3b40831a
UFC Fight Night: Strickland vs. Hernandez,Geoff Neal vs. Uros Medic,Geoff Neal,Uros Medic,http://ufcstats.com/fighter-details/b997be68943010fc,http://ufcstats.com/fighter-details/681399317dbf4701,http://ufcstats.com/fight-details/dd12bf51c5ed7f1e,http://ufcstats.com/event-details/79ab17db3b40831a
UFC Fight Night: Strickland vs. Hernandez,Dan Ige vs. Melquizael Costa,Dan Ige,Melquizael Costa,http://ufcstats.com/fighter-details/82a5152216251682,http://ufcstats.com/fighter-details/20bccc9bb4ceb23e,http://ufcstats.com/fight-details/dc6f6c8228390ebb,http://ufcstats.com/event-details/79ab17db3b40831a
UFC Fight Night: Strickland vs. Hernandez,Serghei Spivac vs. Ante Delija,Serghei Spivac,Ante Delija,http://ufcstats.com/fighter-details/e2f6b2769aaedd6c,http://ufcstats.com/fighter-details/7d8435c56043b0ae,http://ufcstats.com/fight-details/04b7bcc0e8488604,http://ufcstats.com/event-details/79ab17db3b40831a
UFC Fight Night: Strickland vs. Hernandez,Jacobe Smith vs. Josiah Harrell,Jacobe Smith,Josiah Harrell,http://ufcstats.com/fighter-details/85497ffd934ecf7e,http://ufcstats.com/fighter-details/e5864a42c80294f6,http://ufcstats.com/fight-details/54437b8dba3a6110,http://ufcstats.com/event-details/79ab17db3b40831a
UFC Fight Night: Strickland vs. Hernandez,Zach Reese vs. Michel Pereira,Zach Reese,Michel Pereira,http://ufcstats.com/fighter-details/23dec7c47cb418f8,http://ufcstats.com/fighter-details/595db60957de51d3,http://ufcstats.com/fight-details/372d1dee0db8dbee,http://ufcstats.com/event-details/79ab17db3b40831a
UFC Fight Night: Strickland vs. Hernandez,Chidi Njokuani vs. Carlos Leal,Chidi Njokuani,Carlos Leal,http://ufcstats.com/fighter-details/c68c68efaa5ca6ef,http://ufcstats.com/fighter-details/28d421729451c8ca,http://ufcstats.com/fight-details/202d3277e569ad03,http://ufcstats.com/event-details/79ab17db3b40831a
UFC Fight Night: Strickland vs. Hernandez,Ode Osbourne vs. Alibi Idiris,Ode Osbourne,Alibi Idiris,http://ufcstats.com/fighter-details/6d68c1afe954f121,http://ufcstats.com/fighter-details/30cad5a751adcb48,http://ufcstats.com/fight-details/7ffdaa44fc8d111b,http://ufcstats.com/event-details/79ab17db3b40831a
UFC Fight Night: Strickland vs. Hernandez,Alden Coria vs. Luis Gurule,Alden Coria,Luis Gurule,http://ufcstats.com/fighter-details/5e9ca8dd7d783a75,http://ufcstats.com/fighter-details/29162be25ebef5f0,http://ufcstats.com/fight-details/ac39c1f00ae31e58,http://ufcstats.com/event-details/79ab17db3b40831a
UFC Fight Night: Strickland vs. Hernandez,Nora Cornolle vs. Joselyne Edwards,Nora Cornolle,Joselyne Edwards,http://ufcstats.com/fighter-details/f2b3f4ef3f780168,http://ufcstats.com/fighter-details/f9ab66e67240db7b,http://ufcstats.com/fight-details/fd56a469e4589ebc,http://ufcstats.com/event-details/79ab17db3b40831a
UFC Fight Night: Strickland vs. Hernandez,Ramiz Brahimaj vs. Punahele Soriano,Ramiz Brahimaj,Punahele Soriano,http://ufcstats.com/fighter-details/3d074044a33825e7,http://ufcstats.com/fighter-details/64facb6cc564262d,http://ufcstats.com/fight-details/8f9896e60047007f,http://ufcstats.com/event-details/79ab17db3b40831a
UFC Fight Night: Strickland vs. Hernandez,Phil Rowe vs. Jean-Paul Lebosnoyani,Phil Rowe,Jean-Paul Lebosnoyani,http://ufcstats.com/fighter-details/8e382b585a92affe,http://ufcstats.com/fighter-details/a3dda21be645be93,http://ufcstats.com/fight-details/508e622130b0a84d,http://ufcstats.com/event-details/79ab17db3b40831a
UFC Fight Night: Strickland vs. Hernandez,Jordan Leavitt vs. Yadier del Valle,Jordan Leavitt,Yadier del Valle,http://ufcstats.com/fighter-details/ac026518a9b4dc0f,http://ufcstats.com/fighter-details/70380ccdc81915b8,http://ufcstats.com/fight-details/5b97f47cdd355cbe,http://ufcstats.com/event-details/79ab17db3b40831a
UFC Fight Night: Strickland vs. Hernandez,Juliana Miller vs. Carli Judice,Juliana Miller,Carli Judice,http://ufcstats.com/fighter-details/aa0c573da7119292,http://ufcstats.com/fighter-details/f1ab6f37492c630a,http://ufcstats.com/fight-details/6e78d874097a3d22,http://ufcstats.com/event-details/79ab17db3b40831a
UFC Fight Night: Bautista vs. Oliveira,Mario Bautista vs. Vinicius Oliveira,Mario Bautista,Vinicius Oliveira,http://ufcstats.com/fighter-details/bc711b6dd95c1af6,http://ufcstats.com/fighter-details/18d01f7f8338ae72,http://ufcstats.com/fight-details/fb4b1754d510b0d0,http://ufcstats.com/event-details/c337c3c85b1871e0
UFC Fight Night: Bautista vs. Oliveira,Amir Albazi vs. Kyoji Horiguchi,Amir Albazi,Kyoji Horiguchi,http://ufcstats.com/fighter-details/6d35bf94f7d30241,http://ufcstats.com/fighter-details/98aa60cf58071fd6,http://ufcstats.com/fight-details/dbbf8334a2600895,http://ufcstats.com/event-details/c337c3c85b1871e0
UFC Fight Night: Bautista vs. Oliveira,Jailton Almeida vs. Rizvan Kuniev,Jailton Almeida,Rizvan Kuniev,http://ufcstats.com/fighter-details/41e83a89929d1327,http://ufcstats.com/fighter-details/739fd4fbb5d862f4,http://ufcstats.com/fight-details/a5c5f76cf0a7c784,http://ufcstats.com/event-details/c337c3c85b1871e0
UFC Fight Night: Bautista vs. Oliveira,Michal Oleksiejczuk vs. Marc-Andre Barriault,Michal Oleksiejczuk,Marc-Andre Barriault,http://ufcstats.com/fighter-details/0d65c432720accb9,http://ufcstats.com/fighter-details/8e9eb3fc86db0f7d,http://ufcstats.com/fight-details/8fea32ab0445859c,http://ufcstats.com/event-details/c337c3c85b1871e0
UFC Fight Night: Bautista vs. Oliveira,Jean Matsumoto vs. Farid Basharat,Jean Matsumoto,Farid Basharat,http://ufcstats.com/fighter-details/ffd3224638c01b57,http://ufcstats.com/fighter-details/a09ed60aa67a3f67,http://ufcstats.com/fight-details/2a26c0cfa06265b7,http://ufcstats.com/event-details/c337c3c85b1871e0
